City_ID,City,Cloudiness,Country,Date,Humidity,Lat,Lng,Max Temp,Wind Speed
317,Dana Point,81,US,2022-07-24 14:09:29,84,33.467,-117.6981,68.7,3.0
318,Aswan,100,EG,2022-07-24 14:09:29,7,24.0934,32.907,107.08,15.82
319,Bose,0,IT,2022-07-24 14:09:30,51,45.4612,8.0137,94.24,5.53
320,Santa Marta De Tormes,0,ES,2022-07-24 14:09:30,12,40.9506,-5.6272,96.85,14.97
321,Ixtapa,40,MX,2022-07-24 14:09:31,94,20.7,-105.2,80.22,5.75
322,Ulladulla,3,AU,2022-07-24 14:09:31,93,-35.35,150.4667,52.14,3.18
323,Kokopo,17,PG,2022-07-24 14:09:32,86,-4.352,152.2633,77.58,11.61
324,Shwebo,100,MM,2022-07-24 14:09:32,72,22.5667,95.7,81.79,4.27
325,Andros Town,59,BS,2022-07-24 14:09:33,68,24.7,-77.7667,85.96,19.3
326,Narsaq,24,GL,2022-07-24 14:09:33,68,60.9167,-46.05,53.82,2.89
327,Karratha,0,AU,2022-07-24 14:07:54,64,-20.7377,116.8463,69.12,5.61
328,Hami,82,CN,2022-07-24 14:09:34,14,42.8,93.45,95.63,17.29
329,Padang,100,ID,2022-07-24 14:09:34,88,-0.9492,100.3543,78.26,3.62
330,Argelia,100,CO,2022-07-24 14:09:34,89,2.2556,-77.2488,68.36,1.52
331,Sulzbach-Rosenberg,12,DE,2022-07-24 14:09:35,29,49.4983,11.7517,87.89,6.26
332,Sibolga,100,ID,2022-07-24 14:09:35,91,1.7427,98.7792,77.7,5.17
333,Yar-Sale,100,RU,2022-07-24 14:09:36,85,66.8333,70.8333,51.64,17.0
334,Ocampo,4,MX,2022-07-24 14:09:36,73,21.65,-101.5,59.11,5.35
335,Ankang,0,CN,2022-07-24 14:06:35,69,32.68,109.0172,80.38,1.41
336,Baragua,100,CU,2022-07-24 14:09:37,68,21.6967,-78.6328,83.71,13.44
337,Chabahar,95,IR,2022-07-24 14:09:37,81,25.2919,60.643,83.7,16.06
338,Inhambane,19,MZ,2022-07-24 14:09:38,64,-23.865,35.3833,74.75,7.76
339,Evensk,9,RU,2022-07-24 14:09:38,80,61.95,159.2333,48.51,1.54
340,Kachiry,18,KZ,2022-07-24 14:09:39,49,53.0675,76.1036,65.23,11.18
341,Salalah,100,OM,2022-07-24 14:09:39,89,17.0151,54.0924,78.89,9.22
342,Carballo,2,ES,2022-07-24 14:09:39,48,43.213,-8.691,81.82,6.96
343,Nyzhnya Krynka,80,UA,2022-07-24 14:09:40,40,48.1135,38.1606,78.89,9.19
344,Ayr,40,GB,2022-07-24 14:09:40,77,55.4627,-4.6339,67.98,16.11
345,Omura,100,JP,2022-07-24 14:09:41,97,32.9214,129.9539,78.85,3.91
346,Santa Cruz De La Palma,75,ES,2022-07-24 14:09:41,74,28.6835,-17.7642,80.74,12.66
347,Cabedelo,80,BR,2022-07-24 14:09:41,79,-6.9811,-34.8339,79.47,21.41
348,Bandar-E Lengeh,100,IR,2022-07-24 14:09:42,48,26.5579,54.8807,98.01,6.06
349,Basco,17,PH,2022-07-24 14:09:42,71,20.4487,121.9702,85.15,7.31
350,Kieta,51,PG,2022-07-24 14:09:43,86,-6.2167,155.6333,78.89,5.79
351,Ouahigouya,100,BF,2022-07-24 14:09:43,70,13.5828,-2.4216,78.82,10.49
352,Kindu,98,CD,2022-07-24 14:09:44,67,-2.95,25.95,78.28,4.16
353,Dickinson,40,US,2022-07-24 14:10:44,77,29.4608,-95.0513,89.98,5.75
354,Meulaboh,100,ID,2022-07-24 14:10:44,92,4.1363,96.1285,76.15,3.8
355,Batamshinskiy,80,KZ,2022-07-24 14:10:45,26,50.5594,58.2747,84.63,8.14
356,Kontagora,99,NG,2022-07-24 14:10:45,65,10.3999,5.4695,82.72,5.68
357,Marabba,100,SD,2022-07-24 14:10:46,66,12.35,32.1833,79.11,9.98
358,Vengurla,99,IN,2022-07-24 14:10:46,86,15.8667,73.6333,77.83,11.83
359,Bugiri,93,UG,2022-07-24 14:10:46,41,0.5714,33.7417,80.96,11.77
360,Margate,5,GB,2022-07-24 14:10:47,42,51.3813,1.3862,82.87,19.28
361,Chippewa Falls,20,US,2022-07-24 14:10:05,75,44.9369,-91.3929,71.78,10.36
362,Honningsvag,75,NO,2022-07-24 14:10:48,76,70.9821,25.9704,51.55,18.41
363,Excelsior Springs,0,US,2022-07-24 14:10:48,61,39.3392,-94.2261,88.74,5.75
364,Kaitong,84,CN,2022-07-24 14:10:48,87,44.8135,123.15,66.22,5.01
365,Trairi,23,BR,2022-07-24 14:06:27,51,-3.2778,-39.2689,86.68,13.78
366,Liusha,19,CN,2022-07-24 14:10:49,82,27.2098,108.59,74.41,3.11
367,Valle Hermoso,2,MX,2022-07-24 14:10:50,65,25.6667,-97.8333,85.89,15.48
368,Rajur,100,IN,2022-07-24 14:10:50,88,20.1167,78.9167,77.95,8.14
369,Lhokseumawe,99,ID,2022-07-24 14:10:50,88,5.1801,97.1507,78.31,4.32
370,Utrecht,27,NL,2022-07-24 14:08:34,45,52.0,5.25,88.21,5.01
371,Zhanaozen,63,KZ,2022-07-24 14:10:51,43,43.3,52.8,79.95,16.58
372,Carmo Do Rio Claro,1,BR,2022-07-24 14:10:51,37,-20.9719,-46.1189,75.79,3.56
373,Lerwick,100,GB,2022-07-24 14:10:52,93,60.1545,-1.1494,57.2,18.52
374,Marang,83,MY,2022-07-24 14:10:52,82,5.2056,103.2059,79.77,2.53
375,Sabinas Hidalgo,9,MX,2022-07-24 14:10:53,68,26.5,-100.1667,79.83,3.89
376,Huron,100,US,2022-07-24 14:10:53,84,41.1501,-82.5499,81.84,16.8
377,Cuajinicuilapa,100,MX,2022-07-24 14:10:54,90,16.4667,-98.4167,76.3,3.51
378,Kaeo,100,NZ,2022-07-24 14:08:51,96,-35.1,173.7833,57.33,23.91
379,Valdobbiadene,33,IT,2022-07-24 14:10:54,35,45.8993,11.9946,94.87,4.54
380,Ambilobe,85,MG,2022-07-24 14:10:55,53,-13.2,49.05,77.52,4.38
381,Savannah Bight,90,HN,2022-07-24 14:10:55,77,16.45,-85.85,81.86,13.82
382,Banjar,27,ID,2022-07-24 14:10:55,84,-8.19,114.9675,70.36,7.27
383,Kokoda,94,PG,2022-07-24 14:10:56,94,-8.8785,147.7407,73.96,0.38
384,Asadabad,0,IR,2022-07-24 14:10:56,6,34.7824,48.1185,92.41,17.56
385,La Estancia,96,MX,2022-07-24 14:10:57,82,20.4167,-100.0667,60.22,3.02
386,Les Cayes,13,HT,2022-07-24 14:10:57,62,18.2,-73.75,84.9,1.23
387,Nyurba,21,RU,2022-07-24 14:10:57,73,63.2842,118.3319,69.17,8.01
388,Clarence Town,1,AU,2022-07-24 14:10:58,96,-32.5833,151.7833,54.86,2.01
389,Esna,100,EG,2022-07-24 14:10:58,6,25.2934,32.554,106.03,18.86
390,Gravdal,40,NO,2022-07-24 14:10:59,76,68.1214,13.5031,55.29,13.8
391,Ostersund,0,SE,2022-07-24 14:10:59,56,63.1792,14.6357,69.62,10.36
392,Kaitangata,1,NZ,2022-07-24 14:11:00,91,-46.2817,169.8464,35.15,2.53
393,Tlanalapan,50,MX,2022-07-24 14:11:00,77,19.25,-97.2667,48.83,5.82
394,Hauterive,0,FR,2022-07-24 14:11:01,23,46.0901,3.4459,88.56,1.48
395,Kushiro,76,JP,2022-07-24 14:11:01,93,42.975,144.3747,62.46,6.33
396,Moussoro,100,TD,2022-07-24 14:11:01,31,13.6408,16.4901,97.63,7.87
397,Luangwa,17,ZM,2022-07-24 14:11:02,27,-15.6167,30.4167,84.56,5.26
398,Kirakira,6,SB,2022-07-24 14:11:02,83,-10.4544,161.9205,78.91,7.25
399,Nabire,73,ID,2022-07-24 14:11:03,90,-3.3667,135.4833,76.75,2.46
400,Sola,11,VU,2022-07-24 14:11:03,78,-13.8833,167.55,79.99,8.52
401,Praia Da Vitoria,14,PT,2022-07-24 14:11:03,86,38.7333,-27.0667,78.76,1.83
402,Ljubinje,11,BA,2022-07-24 14:12:04,19,42.9508,18.0886,99.75,13.94
403,Longido,28,TZ,2022-07-24 14:12:04,33,-2.7333,36.6833,77.34,11.27
404,Maniitsoq,46,GL,2022-07-24 14:12:05,90,65.4167,-52.9,44.55,12.75
405,Nhulunbuy,100,AU,2022-07-24 14:12:05,88,-12.2333,136.7667,75.81,8.05
406,Abu Road,91,IN,2022-07-24 14:12:06,88,24.4833,72.7833,79.3,7.05
407,Olga,9,RU,2022-07-24 14:12:06,96,43.7444,135.2892,59.59,1.41
408,Vikhorevka,14,RU,2022-07-24 14:12:06,72,56.1201,101.1636,62.19,1.14
409,Erenhot,34,CN,2022-07-24 14:12:07,30,43.6475,111.9767,81.03,12.03
410,Kabanga,67,TZ,2022-07-24 14:12:07,29,-2.6386,30.4678,81.19,5.21
411,Estelle,75,US,2022-07-24 14:12:08,68,29.8458,-90.1067,90.0,3.44
412,Ambon,40,ID,2022-07-24 14:12:08,15,-3.6954,128.1814,78.24,6.91
413,Araouane,83,ML,2022-07-24 14:12:09,34,18.9048,-3.5265,98.1,21.97
414,Daru,100,PG,2022-07-24 14:12:09,89,-9.0763,143.2092,76.57,14.72
415,Isla Mujeres,98,MX,2022-07-24 14:12:10,82,21.2311,-86.731,84.25,9.98
416,Owando,99,CG,2022-07-24 14:12:10,43,-0.4819,15.8999,89.96,2.13
417,Olinda,40,BR,2022-07-24 14:08:32,65,-8.0089,-34.8553,80.33,19.57
418,Joshimath,100,IN,2022-07-24 14:12:11,97,30.5667,79.5667,73.09,2.8
419,Olafsvik,65,IS,2022-07-24 14:12:11,77,64.8945,-23.7142,53.38,4.9
420,Aljezur,93,PT,2022-07-24 14:12:11,38,37.3191,-8.8033,85.64,11.59
421,Taoudenni,5,ML,2022-07-24 14:12:12,8,22.6783,-3.9836,113.81,12.01
422,Omboue,28,GA,2022-07-24 14:12:12,66,-1.5746,9.2618,77.32,12.5
423,Kuching,20,MY,2022-07-24 14:12:13,94,1.55,110.3333,77.22,3.44
424,Pisco,100,PE,2022-07-24 14:12:13,94,-13.7,-76.2167,59.05,1.14
425,Guider,90,CM,2022-07-24 14:12:14,54,9.9342,13.9486,87.3,2.04
426,Yaan,94,NG,2022-07-24 14:12:14,68,7.3833,8.5667,82.49,5.1
427,Wyszkow,70,PL,2022-07-24 14:12:15,51,52.5928,21.4584,78.12,13.78
428,Ongandjera,0,NA,2022-07-24 14:12:15,17,-17.8833,15.0667,83.77,5.03
429,Gambela,100,ET,2022-07-24 14:12:16,93,8.25,34.5833,74.37,2.91
430,Mananjary,2,MG,2022-07-24 14:12:16,80,-21.2167,48.3333,70.29,6.85
431,Loikaw,83,MM,2022-07-24 14:12:16,92,19.6742,97.2094,70.21,2.75
432,Sterlibashevo,18,RU,2022-07-24 14:12:17,57,53.4376,55.2578,79.92,7.31
433,Haines Junction,100,CA,2022-07-24 14:12:17,82,60.7522,-137.5108,46.76,0.74
434,Fortuna,8,US,2022-07-24 14:12:18,89,40.5982,-124.1573,54.93,3.0
435,Ossora,0,RU,2022-07-24 14:12:18,89,59.2353,163.0719,48.2,4.36
436,Kununurra,1,AU,2022-07-24 14:12:19,62,-15.7667,128.7333,57.18,4.61
437,Kidal,90,ML,2022-07-24 14:12:19,27,18.4411,1.4078,95.65,7.31
438,Abha,75,SA,2022-07-24 14:12:19,83,18.2164,42.5053,68.25,11.5
439,Lao Cai,0,VN,2022-07-24 14:09:32,95,22.4833,103.95,77.99,1.77
440,Bluefields,99,NI,2022-07-24 14:12:20,88,12.0137,-83.7635,79.11,8.75
441,Chuy,50,UY,2022-07-24 14:12:20,88,-33.6971,-53.4616,63.19,3.09
442,Whitehorse,100,CA,2022-07-24 14:12:21,71,60.7161,-135.0538,50.31,8.99
443,Cartagena Del Chaira,100,CO,2022-07-24 14:12:21,84,1.3349,-74.8429,74.3,2.19
444,Upata,100,VE,2022-07-24 14:12:22,70,8.0086,-62.3989,80.19,6.13
445,Burriana,0,ES,2022-07-24 14:09:47,57,39.889,-0.085,95.95,10.96
446,Fort Dodge,0,US,2022-07-24 14:12:22,73,42.4975,-94.168,74.82,8.05
447,Gubkinskiy,100,RU,2022-07-24 14:12:23,90,64.434,76.5026,49.84,17.36
448,San Cristobal,98,VE,2022-07-24 14:07:43,46,7.7669,-72.225,71.78,4.92
449,Vigrestad,97,NO,2022-07-24 14:13:23,97,58.5667,5.7,62.96,16.24
450,Talnakh,100,RU,2022-07-24 14:13:24,69,69.4865,88.3972,69.21,14.56
451,Uyemskiy,20,RU,2022-07-24 14:13:24,52,64.4743,40.8524,69.85,4.47
452,Constitucion,100,CL,2022-07-24 14:13:25,88,-35.3333,-72.4167,54.36,10.0
453,Kropotkin,89,RU,2022-07-24 14:13:25,42,45.4375,40.5756,77.72,9.08
454,Fort Nelson,86,CA,2022-07-24 14:13:25,60,58.8053,-122.7002,56.93,4.07
455,Lorengau,66,PG,2022-07-24 14:13:26,81,-2.0226,147.2712,81.54,6.6
456,Miraflores,100,MX,2022-07-24 14:13:26,86,19.2167,-98.8083,59.65,1.79
457,Itinga,93,BR,2022-07-24 14:13:27,45,-16.6131,-41.7653,79.86,5.77
458,Tayginka,75,RU,2022-07-24 14:13:27,56,55.6244,60.5076,77.59,5.48
459,Kamaishi,73,JP,2022-07-24 14:13:28,93,39.2667,141.8833,71.13,3.0
460,Vila,22,PT,2022-07-24 14:13:28,45,42.0304,-8.1588,78.69,9.78
461,Aksarka,99,RU,2022-07-24 14:13:29,57,66.5606,67.7975,58.05,15.95
462,Kadyy,58,RU,2022-07-24 14:13:29,49,57.787,43.1903,81.09,5.21
463,Grindavik,75,IS,2022-07-24 14:08:55,87,63.8424,-22.4338,52.27,9.22
464,Mago,8,RU,2022-07-24 14:13:30,83,53.2514,140.1822,63.5,2.77
465,Dakar,100,SN,2022-07-24 14:13:12,70,14.6937,-17.4441,74.28,2.35
466,Dharchula,100,IN,2022-07-24 14:13:30,94,29.85,80.5333,74.82,0.92
467,Lipin Bor,100,RU,2022-07-24 14:13:31,63,60.2622,37.9763,72.95,5.23
468,Abu Samrah,0,SY,2022-07-24 14:13:31,9,35.3029,37.1841,97.34,17.31
469,Tevaitoa,16,PF,2022-07-24 14:13:31,78,-16.7833,-151.5,78.58,13.27
470,Shentala,87,RU,2022-07-24 14:13:32,59,54.45,51.4833,77.23,6.76
471,Zemio,72,CF,2022-07-24 14:13:32,79,5.0314,25.1361,80.42,1.21
472,Villa Bruzual,32,VE,2022-07-24 14:13:33,74,9.3328,-69.1208,80.47,2.82
473,Srandakan,12,ID,2022-07-24 14:13:33,77,-7.9386,110.2506,73.89,7.47
474,Trinidad,60,BO,2022-07-24 14:13:33,55,-14.8333,-64.9,87.78,8.05
475,Poltavka,77,RU,2022-07-24 14:13:34,60,54.3663,71.7632,67.3,4.47
476,Mufumbwe,4,ZM,2022-07-24 14:13:34,18,-13.6833,24.8,83.44,7.02
477,Kamen-Rybolov,100,RU,2022-07-24 14:13:35,95,44.7481,132.0403,62.08,7.7
478,Klyuchi,69,RU,2022-07-24 14:13:35,51,52.2667,79.1667,64.99,8.68
479,Bontang,61,ID,2022-07-24 14:13:36,87,0.1333,117.5,78.12,7.29
480,Melenki,75,RU,2022-07-24 14:13:36,56,55.3343,41.6295,77.32,1.77
481,Elektrogorsk,20,RU,2022-07-24 14:13:36,34,55.8794,38.7919,84.13,7.45
482,Mitu,100,CO,2022-07-24 14:10:12,98,1.1983,-70.1733,72.07,1.43
483,Bilibino,24,RU,2022-07-24 14:13:37,77,68.0546,166.4372,43.21,5.97
484,Barkhan,100,PK,2022-07-24 14:13:37,78,29.8977,69.5256,76.23,15.08
485,Muzhi,26,RU,2022-07-24 14:13:38,53,65.3667,64.6667,60.55,16.78
486,Fujin,64,CN,2022-07-24 14:13:38,96,47.26,132.0322,63.66,7.47
487,Pedro Leopoldo,20,BR,2022-07-24 14:12:52,53,-19.6181,-44.0431,72.97,4.61
488,Kilindoni,5,TZ,2022-07-24 14:13:39,72,-7.9139,39.6668,76.73,16.06
489,Ilhabela,8,BR,2022-07-24 14:13:39,52,-23.7781,-45.3581,75.79,2.24
490,Limbach-Oberfrohna,43,DE,2022-07-24 14:13:40,36,50.8667,12.75,86.07,6.02
491,Lyuban,100,BY,2022-07-24 14:13:40,79,52.7985,28.0048,71.04,14.67
492,Brigantine,0,US,2022-07-24 14:13:41,64,39.4101,-74.3646,90.19,6.91
493,Chau Doc,80,VN,2022-07-24 14:13:41,79,10.7,105.1167,80.87,5.08
494,Kerman,1,IR,2022-07-24 14:13:42,9,30.2832,57.0788,95.72,10.94
495,Palmer,55,US,2022-07-24 14:13:42,61,42.1584,-72.3287,88.48,5.99
496,Mujiayingzi,98,CN,2022-07-24 14:14:43,88,42.1167,118.7833,68.32,4.81
497,Salima,78,MW,2022-07-24 14:14:43,37,-13.7804,34.4587,78.91,2.95
498,Honiara,22,SB,2022-07-24 14:10:31,88,-9.4333,159.95,77.63,4.61
499,Sao Miguel Do Araguaia,6,BR,2022-07-24 14:14:44,25,-13.275,-50.1628,89.49,12.75
500,Mayo,0,US,2022-07-24 14:14:44,74,38.8876,-76.5119,88.97,0.0
501,Sao Gotardo,4,BR,2022-07-24 14:14:45,40,-19.3111,-46.0489,75.63,7.61
502,Doha,58,QA,2022-07-24 14:12:30,63,25.2867,51.5333,94.98,11.5
503,Codrington,100,AU,2022-07-24 14:14:45,82,-38.2667,141.9667,54.1,14.09
504,Bardiyah,0,LY,2022-07-24 14:14:46,43,31.7561,25.0865,86.27,15.88
505,Biak,83,ID,2022-07-24 14:14:46,85,-0.9131,122.8766,74.97,5.66
506,Sandnessjoen,0,NO,2022-07-24 14:14:46,67,66.0217,12.6316,63.12,9.22
507,Dezful,0,IR,2022-07-24 14:14:47,5,32.3811,48.4058,111.18,21.43
508,Trapani,0,IT,2022-07-24 14:14:37,34,37.8333,12.6667,95.27,14.38
509,Durania,66,CO,2022-07-24 14:14:47,44,7.7131,-72.6576,70.72,4.12
510,Kopong,40,BW,2022-07-24 14:14:48,27,-24.4833,25.8833,77.23,9.22
511,Iberia,40,US,2022-07-24 14:14:48,89,29.9502,-91.7507,89.06,0.0
512,Ghanzi,20,BW,2022-07-24 14:14:49,16,-21.5667,21.7833,80.51,3.49
513,Waipawa,100,NZ,2022-07-24 14:14:49,89,-41.4122,175.5153,44.31,7.76
514,Kibre Mengist,100,ET,2022-07-24 14:14:49,63,5.8833,38.9833,67.78,5.1
515,Alyangula,7,AU,2022-07-24 14:14:50,89,-13.8483,136.4192,69.26,9.98
516,Xunchang,88,CN,2022-07-24 14:14:50,87,28.4543,104.715,77.23,1.28
517,Altamira,87,BR,2022-07-24 14:14:51,46,-3.2033,-52.2064,88.56,3.27
518,Abonnema,95,NG,2022-07-24 14:14:51,59,4.7084,6.7931,84.07,7.49
519,Marsaxlokk,0,MT,2022-07-24 14:14:51,43,35.8419,14.5431,92.01,13.8
520,Pochutla,99,MX,2022-07-24 14:14:52,80,15.7432,-96.4661,77.83,2.64
521,Bulgan,9,MN,2022-07-24 14:14:53,90,48.8125,103.5347,50.43,5.21
522,Phangnga,100,TH,2022-07-24 14:14:53,91,8.4509,98.5298,78.84,1.99
523,Itarema,41,BR,2022-07-24 14:14:53,47,-2.9248,-39.9167,87.55,14.7
524,Balakovo,70,RU,2022-07-24 14:14:54,67,52.0278,47.8007,73.89,12.71
525,Maxixe,24,MZ,2022-07-24 14:14:54,62,-23.8597,35.3472,74.84,7.99
526,Etaples,0,FR,2022-07-24 14:14:55,47,50.5219,1.6332,89.17,6.91
527,Coos Bay,100,US,2022-07-24 14:14:55,99,43.3665,-124.2179,55.99,8.05
528,Yatou,0,CN,2022-07-24 14:14:55,92,37.15,122.3833,72.23,5.23
529,Altoona,87,US,2022-07-24 14:14:56,68,40.5187,-78.3947,81.81,8.28
530,Kathmandu,75,NP,2022-07-24 14:13:09,83,27.7167,85.3167,73.62,2.3
531,Nigran,0,ES,2022-07-24 14:14:56,79,42.1415,-8.8066,72.37,13.8
532,Puri,100,IN,2022-07-24 14:14:57,80,19.8,85.85,82.92,13.71
533,Mildura,79,AU,2022-07-24 14:14:57,75,-34.2,142.15,56.07,15.21
534,Vila Velha,40,BR,2022-07-24 14:14:58,72,-20.3297,-40.2925,82.35,6.91
535,Clarksburg,0,US,2022-07-24 14:14:58,72,39.2807,-80.3445,84.31,3.44
536,Molteno,49,ZA,2022-07-24 14:14:59,58,-31.3968,26.3625,41.95,13.87
537,Chicama,32,PE,2022-07-24 14:14:59,78,-7.8447,-79.1469,57.74,6.04
538,Faya,98,SA,2022-07-24 14:11:29,49,18.3851,42.4509,68.52,9.84
539,Fort Saint James,100,CA,2022-07-24 14:15:00,73,54.4333,-124.25,58.05,3.02
540,Jardim,91,BR,2022-07-24 14:15:00,26,-21.4803,-56.1381,87.69,8.37
541,Sao Joao Da Barra,0,BR,2022-07-24 14:15:00,67,-21.6403,-41.0511,80.69,13.24
542,Havre-Saint-Pierre,0,CA,2022-07-24 14:15:01,73,50.2334,-63.5986,70.16,10.36
543,Kimbe,8,PG,2022-07-24 14:15:01,89,-5.5502,150.1429,75.92,5.35
544,Darnah,0,LY,2022-07-24 14:16:02,63,32.767,22.6367,82.99,15.88
545,Port Said,8,EG,2022-07-24 14:16:02,70,31.2565,32.2841,82.15,17.72
546,La Libertad,75,EC,2022-07-24 14:16:03,83,-2.2333,-80.9,71.26,9.22
547,Tura,100,IN,2022-07-24 14:16:03,96,25.5198,90.2201,74.57,2.98
548,Poykovskiy,0,RU,2022-07-24 14:16:03,55,61.2333,73.3333,66.49,8.95
